1232	The statement is refuted. The table shows that on February 27, New Jersey was the home team and lost to Buffalo by a score of 2-6.
1233	Supported.
1234	Supported. Row 6 shows that on February 12, St Louis was the home team and they played against New Jersey, who was the visiting team. The record for New Jersey at that time was 11-35-12, which matches the record mentioned in the statement.
1235	The statement is supported by the information provided in the table as it shows that when the Detroit Red Wings were the home team, the Chicago Blackhawks were the visitor team against them.
1236	Refuted - the score on February 27 with New Jersey as the home team was 2-6, not 1-4 as stated in the original statement.
1237	Supported.
1238	Supported. The table shows that on February 6th, New Jersey played against Vancouver as the home team. Therefore, Vancouver was the visiting team.
1239	Supported.
1240	The statement is supported by the information provided in the table.
1241	The statement is refuted. The winner/nominee for the 2007 favorite movie actor was Jack Black for Nacho Libre, not Rosie O'Donnell.
1242	Supported. The table shows that in 1999, the movie "The Rugrats Movie" won the Nickelodeon Kids' Choice Award for Favorite Movie.
1243	Supported
1244	Refuted. The Union Buildings in Pretoria, listed in the table, have a height of 196 feet, which is less than 196 feet.
1245	The statement is not supported in the table as it lists the Carlton Centre as being located in Johannesburg, not Cape Town. However, the table does confirm that the Carlton Centre has 50 floors.
1246	The statement is supported by the information provided in the table.
1247	Supported. The table shows that on April 17, the Chicago Black Hawks were indeed the home team and their record after the game was 2-3.
1248	The statement is supported by the information provided in the table.
1249	The statement is supported by the information in the table. The Chicago Black Hawks were the visitor team on April 17 and the record was 2-3 after that game.
1250	The statement is supported by the information provided in the table.
1251	Supported. The table shows that the black knights lost to duke on October 11th.
1252	The statement is supported by the information provided in the table. On September 27th, the Black Knights lost to Villanova, dropping their record to 2-1.
1253	The statement is supported by the information provided in the table.
1254	The statement is supported by the information provided in the table.
1255	The statement is supported.
1256	Supported.
1257	Supported. The table shows that the black knights lost to stanford with a score of 14 - 67.
1258	The statement is unsupported as there is no data provided for the age group 15-17 in the race categories. However, the total population for ages 15-17 is provided in row 7 as 10,357,874.
1259	Supported.
1260	The statement is supported by the information provided in the table.
1261	Supported.
1262	Supported. The table shows that the team has been called the coquitlam adanacs throughout all 45 seasons since 1965.
1263	Supported.
1264	The statement is supported by the information provided in the table.
1265	Supported.
1266	The statement is supported by row 2 in the table, which shows that Fabio Fognini was the runner-up in the final of the BRD Năstase Țiriac Trophy in Bucharest, Romania on April 29th, 2012, and the score in the final was 4-6, 3-6.
1267	Supported.
1268	Supported.
1269	Supported.
1270	The statement is supported by the information provided in row 10 of the table, which shows that the third / vice skip for Jean-Michel Ménard's team was Martin Crête and the second was Éric Sylvain.
1271	Supported.
1272	Unsupported. Steve Gould is listed as a lead on row 4 of the table for the 2009 Canadian Olympic curling trials, but there is no information provided in the table to suggest that he is the lead in the city of Winnipeg.
1273	Supported.
1274	Supported.
1275	The statement is supported by row 11 of the table, which shows that Ted Appelman is the skip and Brendan Melnyk is the lead for the team from Edmonton at the 2009 Canadian Olympic Curling Trials.
1276	The statement is supported by the table. Martin Crête is listed as a skip for Team Jean-Michel Ménard at the 2009 Canadian Olympic Curling Trials.
1277	Supported.
1278	Supported.
1279	Supported. Row 12 shows that Aaron Watson is the lead for Greg McAulay's team from Richmond, while row 13 shows that Beausejour has a team with a lead named Tyler Forrest, indicating that they have a different lead than Aaron Watson. Therefore, Beausejour has a lead of Aaron Watson.
